,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
33634,India,2021-01-27,10701193.0,11666.0,12901.428999999998,153847.0,123.0,139.714,7754.463000000001,8.454,9.349,111.48299999999999,0.08900000000000001,0.10099999999999999,0.92,,,,,,,,,550426.0,193613120.0,140.299,0.39899999999999997,720882.0,0.522,0.018000000000000002,55.9,samples tested,2355979.0,2355979.0,,326499.0,221356.0,0.17,0.17,,160.0,61.57,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33635,India,2021-01-28,10720048.0,18855.0,13517.143,154010.0,163.0,139.714,7768.126,13.663,9.795,111.601,0.11800000000000001,0.10099999999999999,0.92,,,,,,,,,725653.0,194338773.0,140.825,0.526,712999.0,0.517,0.019,52.7,samples tested,2928053.0,2928053.0,,572074.0,269217.0,0.21,0.21,,195.0,61.57,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33636,India,2021-01-29,10733130.0,13082.0,13349.428999999998,154147.0,137.0,137.571,7777.606,9.48,9.673,111.7,0.099,0.1,0.92,,,,,,,,,742306.0,195081079.0,141.363,0.5379999999999999,704722.0,0.511,0.019,52.8,samples tested,3500027.0,3500027.0,,571974.0,301348.0,0.25,0.25,,218.0,61.57,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33637,India,2021-01-30,10746174.0,13044.0,13091.571000000002,154274.0,127.0,133.571,7787.058000000001,9.452,9.487,111.792,0.092,0.09699999999999999,0.92,,,,,,,,,756329.0,195837408.0,141.911,0.5479999999999999,693184.0,0.502,0.019,52.9,samples tested,3744334.0,3744334.0,,244307.0,308876.0,0.27,0.27,,224.0,61.57,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33638,India,2021-01-31,10757610.0,11436.0,12839.143,154392.0,118.0,131.714,7795.345,8.287,9.304,111.87799999999999,0.086,0.095,0.92,,,,,,,,,750964.0,196588372.0,142.455,0.544,688786.0,0.499,0.019,53.6,samples tested,3758843.0,3758843.0,,14509.0,306191.0,0.27,0.27,,222.0,61.57,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33639,India,2021-02-01,10766245.0,8635.0,12772.428999999998,154486.0,94.0,128.429,7801.602,6.257000000000001,9.255,111.946,0.068,0.09300000000000001,0.92,,,,,,,,,504263.0,197092635.0,142.82,0.365,679360.0,0.49200000000000005,0.019,53.2,samples tested,3950156.0,3950156.0,,191313.0,275192.0,0.29,0.29,,199.0,61.57,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33640,India,2021-02-02,10777284.0,11039.0,12536.714,154596.0,110.0,124.571,7809.601,7.999,9.085,112.02600000000001,0.08,0.09,0.93,,,,,,,,,659422.0,197752057.0,143.298,0.478,669909.0,0.485,0.019,53.4,samples tested,4138918.0,4138918.0,,188762.0,301348.0,0.3,0.3,,218.0,61.57,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33641,India,2021-02-03,10790183.0,12899.0,12712.857,154703.0,107.0,122.286,7818.948,9.347000000000001,9.212,112.103,0.078,0.08900000000000001,0.93,,,,,,,,,721121.0,198473178.0,143.821,0.523,694294.0,0.503,0.018000000000000002,54.6,samples tested,4449552.0,4449552.0,,310634.0,299082.0,0.32,0.32,,217.0,61.57,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33642,India,2021-02-04,10802591.0,12408.0,11791.857,154823.0,120.0,116.14299999999999,7827.94,8.991,8.545,112.19,0.087,0.084,0.94,,,,,,,,,742841.0,199216019.0,144.359,0.5379999999999999,696749.0,0.505,0.017,59.1,samples tested,4959445.0,4959445.0,,509893.0,290199.0,0.36,0.36,,210.0,61.57,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33643,India,2021-02-05,10814304.0,11713.0,11596.286,154918.0,95.0,110.14299999999999,7836.427,8.488,8.402999999999999,112.259,0.069,0.08,0.94,,,,,,,,,715776.0,199931795.0,144.878,0.519,692959.0,0.502,0.017,59.8,samples tested,5416849.0,5416849.0,,457404.0,273832.0,0.39,0.39,,198.0,61.57,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33644,India,2021-02-06,10826363.0,12059.0,11455.571000000002,154996.0,78.0,103.14299999999999,7845.166,8.738,8.301,112.316,0.057,0.075,0.95,,,,,,,,,740794.0,200672589.0,145.414,0.537,690740.0,0.501,0.017,60.3,samples tested,5775322.0,5775322.0,,358473.0,290141.0,0.42,0.42,,210.0,61.57,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33645,India,2021-02-07,10838194.0,11831.0,11512.0,155080.0,84.0,98.286,7853.7390000000005,8.573,8.342,112.376,0.061,0.071,0.95,,,,,,,,,695789.0,201368378.0,145.91899999999998,0.504,682858.0,0.495,0.017,59.3,samples tested,5812362.0,5812362.0,,37040.0,293360.0,0.42,0.42,,213.0,61.57,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33646,India,2021-02-08,10847304.0,9110.0,11579.857,155158.0,78.0,96.0,7860.34,6.601,8.391,112.43299999999999,0.057,0.07,0.96,,,,,,,,,532236.0,201900614.0,146.304,0.386,686854.0,0.498,0.017,59.3,samples tested,6259008.0,6259008.0,,446646.0,329836.0,0.45,0.45,,239.0,61.57,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33647,India,2021-02-09,10858371.0,11067.0,11583.857,155252.0,94.0,93.714,7868.36,8.02,8.394,112.501,0.068,0.068,0.97,,,,,,,,,687138.0,202587752.0,146.80200000000002,0.498,690814.0,0.501,0.017,59.6,samples tested,6611561.0,6611561.0,,352553.0,353235.0,0.48,0.48,,256.0,61.57,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33648,India,2021-02-10,10871294.0,12923.0,11587.286,155360.0,108.0,93.85700000000001,7877.724,9.363999999999999,8.397,112.579,0.078,0.068,0.97,,,,,,,,,736903.0,203324655.0,147.336,0.534,693068.0,0.502,0.017,59.8,samples tested,7017114.0,7017114.0,,405553.0,366795.0,0.51,0.51,,266.0,61.57,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33649,India,2021-02-11,10880603.0,9309.0,11144.571000000002,155447.0,87.0,89.14299999999999,7884.47,6.746,8.076,112.64200000000001,0.063,0.065,0.98,,,,,,,,,699185.0,204023840.0,147.843,0.507,686832.0,0.498,0.016,61.6,samples tested,7505010.0,7505010.0,,487896.0,363652.0,0.54,0.54,,264.0,61.57,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33650,India,2021-02-12,10892746.0,12143.0,11206.0,155550.0,103.0,90.286,7893.269,8.799,8.12,112.71700000000001,0.075,0.065,0.99,,,,,,,,,765944.0,204789784.0,148.398,0.555,693998.0,0.503,0.016,61.9,samples tested,7967647.0,7967647.0,,462637.0,364400.0,0.58,0.58,,264.0,61.57,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33651,India,2021-02-13,10904940.0,12194.0,11225.286,155642.0,92.0,92.286,7902.105,8.836,8.134,112.78399999999999,0.067,0.067,1.0,,,,,,,,,743614.0,205533398.0,148.937,0.539,694401.0,0.503,0.016,61.9,samples tested,8052454.0,8044786.0,7668.0,84807.0,325305.0,0.58,0.58,0.0,236.0,61.57,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33652,India,2021-02-14,10916589.0,11649.0,11199.286,155732.0,90.0,93.14299999999999,7910.547,8.441,8.115,112.84899999999999,0.065,0.067,1.01,,,,,,,,,697114.0,206230512.0,149.442,0.505,694591.0,0.503,0.016,62.0,samples tested,,,,,353179.0,,,,256.0,61.57,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33653,India,2021-02-15,10925710.0,9121.0,11200.857,155813.0,81.0,93.571,7917.156,6.609,8.117,112.90799999999999,0.059000000000000004,0.068,1.03,,,,,,,,,486122.0,206716634.0,149.79399999999998,0.35200000000000004,688003.0,0.499,0.016,61.4,samples tested,8516771.0,8418653.0,98118.0,,322538.0,0.62,0.61,0.01,234.0,61.57,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33654,India,2021-02-16,10937320.0,11610.0,11278.428999999998,155913.0,100.0,94.429,7925.569,8.413,8.173,112.98,0.07200000000000001,0.068,1.04,,,,,,,,,615664.0,207332298.0,150.24,0.446,677792.0,0.491,0.017,60.1,samples tested,8857341.0,8641002.0,216339.0,340570.0,320826.0,0.64,0.63,0.02,232.0,61.57,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33655,India,2021-02-17,10950201.0,12881.0,11272.428999999998,156014.0,101.0,93.429,7934.903,9.334,8.168,113.053,0.073,0.068,1.05,,,,,,,,,644931.0,207977229.0,150.708,0.467,664653.0,0.48200000000000004,0.017,59.0,samples tested,9186757.0,8844641.0,342116.0,329416.0,309949.0,0.67,0.64,0.02,225.0,61.57,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33656,India,2021-02-18,10963394.0,13193.0,11827.286,156111.0,97.0,94.85700000000001,7944.463000000001,9.56,8.57,113.124,0.07,0.069,1.06,,,,,,,,,726562.0,208703791.0,151.234,0.526,668564.0,0.484,0.018000000000000002,56.5,samples tested,9846523.0,9381591.0,464932.0,659766.0,334502.0,0.71,0.68,0.03,242.0,61.57,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33657,India,2021-02-19,10977387.0,13993.0,12091.571000000002,156212.0,101.0,94.571,7954.603,10.14,8.762,113.197,0.073,0.069,1.07,,,,,,,,,771071.0,209474862.0,151.793,0.5589999999999999,669297.0,0.485,0.018000000000000002,55.4,samples tested,10449942.0,9693000.0,756942.0,603419.0,354614.0,0.76,0.7,0.05,257.0,61.57,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33658,India,2021-02-20,10991651.0,14264.0,12387.286,156302.0,90.0,94.286,7964.939,10.335999999999999,8.976,113.262,0.065,0.068,1.08,,,,,,,,,786618.0,210261480.0,152.363,0.57,675440.0,0.489,0.018000000000000002,54.5,samples tested,10838323.0,9964383.0,873940.0,388381.0,397981.0,0.79,0.72,0.06,288.0,61.57,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33659,India,2021-02-21,11005850.0,14199.0,12751.571000000002,156385.0,83.0,93.286,7975.228,10.289000000000001,9.24,113.322,0.06,0.068,1.09,,,,,,,,,670050.0,210931530.0,152.84799999999998,0.486,671574.0,0.48700000000000004,0.019,52.7,samples tested,11085173.0,10124531.0,960642.0,246850.0,400080.0,0.8,0.73,0.07,290.0,61.57,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33660,India,2021-02-22,11016434.0,10584.0,12960.571000000002,156463.0,78.0,92.85700000000001,7982.898,7.67,9.392000000000001,113.37899999999999,0.057,0.067,1.1,,,,,,,,,620216.0,211551746.0,153.298,0.449,690730.0,0.501,0.019,53.3,samples tested,11424094.0,10308552.0,1115542.0,338921.0,415332.0,0.83,0.75,0.08,301.0,61.57,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33661,India,2021-02-23,11030176.0,13742.0,13265.143,156567.0,104.0,93.429,7992.856,9.958,9.612,113.454,0.075,0.068,1.11,,,,,,,,,678685.0,212230431.0,153.79,0.49200000000000005,699733.0,0.507,0.019,52.7,samples tested,11907392.0,10585757.0,1321635.0,483298.0,435722.0,0.86,0.77,0.1,316.0,61.57,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33662,India,2021-02-24,11046914.0,16738.0,13816.143,156705.0,138.0,98.714,8004.985,12.129000000000001,10.012,113.554,0.1,0.07200000000000001,1.12,,,,,,,,,805844.0,213036275.0,154.374,0.584,722721.0,0.524,0.019,52.3,samples tested,12366633.0,10884879.0,1481754.0,459241.0,454268.0,0.9,0.79,0.11,329.0,63.43,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33663,India,2021-02-25,11063491.0,16577.0,14299.571000000002,156825.0,120.0,102.0,8016.996999999999,12.012,10.362,113.641,0.087,0.07400000000000001,1.13,,,,,,,,,793383.0,213829658.0,154.94899999999998,0.575,732267.0,0.531,0.02,51.2,samples tested,13067047.0,11206188.0,1860859.0,700414.0,460075.0,0.95,0.81,0.13,333.0,63.43,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33664,India,2021-02-26,11079979.0,16488.0,14656.0,156938.0,113.0,103.714,8028.945,11.948,10.62,113.723,0.08199999999999999,0.075,1.13,,,,,,,,,831807.0,214661465.0,155.55100000000002,0.603,740943.0,0.537,0.02,50.6,samples tested,13756940.0,11552857.0,2204083.0,689893.0,472428.0,1.0,0.84,0.16,342.0,63.43,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33665,India,2021-02-27,11096731.0,16752.0,15011.428999999998,157051.0,113.0,107.0,8041.084,12.139000000000001,10.878,113.805,0.08199999999999999,0.078,1.14,,,,,,,,,773918.0,215435383.0,156.112,0.561,739129.0,0.536,0.02,49.2,samples tested,14242547.0,11788669.0,2453878.0,485607.0,486318.0,1.03,0.85,0.18,352.0,63.43,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33666,India,2021-02-28,11112241.0,15510.0,15198.714,157157.0,106.0,110.286,8052.323,11.239,11.014000000000001,113.882,0.077,0.08,1.14,,,,,,,,,795723.0,216231106.0,156.689,0.5770000000000001,757082.0,0.5489999999999999,0.02,49.8,samples tested,14301266.0,11845075.0,2456191.0,58719.0,459442.0,1.04,0.86,0.18,333.0,63.43,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33667,India,2021-03-01,11124527.0,12286.0,15441.857,157248.0,91.0,112.14299999999999,8061.226,8.902999999999999,11.19,113.947,0.066,0.081,1.15,,,,,,,,,627668.0,216858774.0,157.144,0.455,758147.0,0.5489999999999999,0.02,49.1,samples tested,14854136.0,12256337.0,2597799.0,552870.0,490006.0,1.08,0.89,0.19,355.0,63.43,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33668,India,2021-03-02,11139516.0,14989.0,15620.0,157346.0,98.0,111.286,8072.0869999999995,10.862,11.319,114.01799999999999,0.071,0.081,1.15,,,,,,,,,759283.0,217618057.0,157.694,0.55,769661.0,0.5579999999999999,0.02,49.3,samples tested,15620749.0,12906771.0,2713978.0,766613.0,530480.0,1.13,0.94,0.2,384.0,63.43,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33669,India,2021-03-03,11156923.0,17407.0,15715.571000000002,157435.0,89.0,104.286,8084.701,12.614,11.388,114.083,0.064,0.076,1.16,,,,,,,,,785220.0,218403277.0,158.263,0.569,766715.0,0.556,0.02,48.8,samples tested,16616048.0,13739121.0,2876927.0,995299.0,607059.0,1.2,1.0,0.21,440.0,63.43,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33670,India,2021-03-04,11173761.0,16838.0,15752.857,157548.0,113.0,103.286,8096.903,12.200999999999999,11.415,114.165,0.08199999999999999,0.075,1.17,,,,,,,,,775631.0,219178908.0,158.825,0.562,764179.0,0.5539999999999999,0.021,48.5,samples tested,18005503.0,14796835.0,3208668.0,1389455.0,705494.0,1.3,1.07,0.23,511.0,63.43,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33671,India,2021-03-05,11192045.0,18284.0,16009.428999999998,157656.0,108.0,102.571,8110.151999999999,13.249,11.600999999999999,114.243,0.078,0.07400000000000001,1.18,,,,,,,,,761834.0,219940742.0,159.377,0.552,754182.0,0.547,0.021,47.1,samples tested,19497704.0,15996683.0,3501021.0,1492201.0,820109.0,1.41,1.16,0.25,594.0,63.43,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33672,India,2021-03-06,11210799.0,18754.0,16295.428999999998,157756.0,100.0,100.714,8123.741999999999,13.59,11.808,114.316,0.07200000000000001,0.073,1.19,,,,,,,,,751935.0,220692677.0,159.922,0.545,751042.0,0.544,0.022000000000000002,46.1,samples tested,20922344.0,17168303.0,3754041.0,1424640.0,954257.0,1.52,1.24,0.27,691.0,63.43,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33673,India,2021-03-07,11229398.0,18599.0,16736.714,157853.0,97.0,99.429,8137.219,13.477,12.128,114.38600000000001,0.07,0.07200000000000001,1.21,,,,,,,,,737830.0,221430507.0,160.45600000000002,0.535,742772.0,0.5379999999999999,0.023,44.4,samples tested,20989010.0,17227903.0,3761107.0,66666.0,955392.0,1.52,1.25,0.27,692.0,63.43,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33674,India,2021-03-08,11244786.0,15388.0,17179.857,157930.0,77.0,97.429,8148.37,11.151,12.449000000000002,114.44200000000001,0.055999999999999994,0.071,1.22,,,,,,,,,,,,,744982.0,0.54,0.023,43.4,samples tested,23008733.0,18943283.0,4065450.0,2019723.0,1164942.0,1.67,1.37,0.29,844.0,63.43,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33675,India,2021-03-09,11262707.0,17921.0,17598.714,158063.0,133.0,102.429,8161.356,12.985999999999999,12.753,114.538,0.096,0.07400000000000001,1.24,,,,,,,,,,222716796.0,161.388,,728391.0,0.528,0.024,41.4,samples tested,24367906.0,20004227.0,4363679.0,1359173.0,1249594.0,1.77,1.45,0.32,906.0,57.87,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33676,India,2021-03-10,11285561.0,22854.0,18376.857,158189.0,126.0,107.714,8177.9169999999995,16.561,13.317,114.62899999999999,0.091,0.078,1.25,,,,,,,,,763081.0,223479877.0,161.941,0.5529999999999999,725229.0,0.526,0.025,39.5,samples tested,25685011.0,21034481.0,4650530.0,1317105.0,1295566.0,1.86,1.52,0.34,939.0,57.87,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33677,India,2021-03-11,11308846.0,23285.0,19297.857,158306.0,117.0,108.286,8194.79,16.873,13.984000000000002,114.714,0.085,0.078,1.27,,,,,,,,,778416.0,224258293.0,162.505,0.564,725626.0,0.526,0.027000000000000003,37.6,samples tested,26164920.0,21435841.0,4729079.0,479909.0,1165631.0,1.9,1.55,0.34,845.0,57.87,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33678,India,2021-03-12,11333728.0,24882.0,20240.429,158446.0,140.0,112.85700000000001,8212.82,18.03,14.667,114.816,0.10099999999999999,0.08199999999999999,1.29,,,,,,,,,740345.0,224998638.0,163.042,0.536,722557.0,0.524,0.027999999999999997,35.7,samples tested,28218457.0,23075504.0,5142953.0,2053537.0,1245822.0,2.04,1.67,0.37,903.0,57.87,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33679,India,2021-03-13,11359048.0,25320.0,21178.429,158607.0,161.0,121.571,8231.168,18.348,15.347000000000001,114.932,0.11699999999999999,0.08800000000000001,1.3,,,,,,,,,840635.0,225839273.0,163.651,0.609,735228.0,0.5329999999999999,0.028999999999999998,34.7,samples tested,29738409.0,24307635.0,5430774.0,1519952.0,1259438.0,2.15,1.76,0.39,913.0,57.87,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33680,India,2021-03-14,11385339.0,26291.0,22277.286,158725.0,118.0,124.571,8250.219000000001,19.051,16.143,115.01799999999999,0.086,0.09,1.32,,,,,,,,,864368.0,226703641.0,164.27700000000002,0.626,753305.0,0.546,0.03,33.8,samples tested,29908038.0,24452385.0,5455653.0,169629.0,1274147.0,2.17,1.77,0.4,923.0,57.87,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33681,India,2021-03-15,11409831.0,24492.0,23577.857000000004,158856.0,131.0,132.286,8267.966999999999,17.748,17.085,115.113,0.095,0.096,1.34,,,,,,,,,703772.0,227407413.0,164.787,0.51,761966.0,0.552,0.031,32.3,samples tested,32947432.0,27079484.0,5867948.0,3039394.0,1419814.0,2.39,1.96,0.43,1029.0,57.87,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33682,India,2021-03-16,11438734.0,28903.0,25146.714,159044.0,188.0,140.143,8288.911,20.944000000000003,18.222,115.249,0.136,0.102,1.35,,,,,,,,,873350.0,228280763.0,165.42,0.633,794852.0,0.5760000000000001,0.032,31.6,samples tested,35064536.0,28862037.0,6202499.0,2117104.0,1528090.0,2.54,2.09,0.45,1107.0,57.87,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33683,India,2021-03-17,11474605.0,35871.0,27006.286,159216.0,172.0,146.714,8314.905,25.993000000000002,19.57,115.374,0.125,0.106,1.37,,,,,,,,,969021.0,229249784.0,166.123,0.7020000000000001,824272.0,0.597,0.033,30.5,samples tested,37143255.0,30600787.0,6542468.0,2078719.0,1636892.0,2.69,2.22,0.47,1186.0,57.87,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33684,India,2021-03-18,11514331.0,39726.0,29355.0,159370.0,154.0,152.0,8343.692,28.787,21.272,115.485,0.11199999999999999,0.11,1.38,,,,,,,,,1063379.0,230313163.0,166.893,0.7709999999999999,864981.0,0.627,0.034,29.5,samples tested,39339817.0,32426230.0,6913587.0,2196562.0,1882128.0,2.85,2.35,0.5,1364.0,57.87,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33685,India,2021-03-19,11555284.0,40953.0,31650.857000000004,159558.0,188.0,158.857,8373.368,29.676,22.935,115.62100000000001,0.136,0.115,1.39,,,,,,,,,1057383.0,231370546.0,167.65900000000002,0.7659999999999999,910273.0,0.66,0.035,28.8,samples tested,42063392.0,34842030.0,7221362.0,2723575.0,1977848.0,3.05,2.52,0.52,1433.0,57.87,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33686,India,2021-03-20,11599130.0,43846.0,34297.429,159755.0,197.0,164.0,8405.14,31.772,24.853,115.764,0.14300000000000002,0.11900000000000001,1.39,,,,,,,,,1060971.0,232431517.0,168.428,0.769,941749.0,0.682,0.036000000000000004,27.5,samples tested,44603841.0,37125187.0,7478654.0,2540449.0,2123633.0,3.23,2.69,0.54,1539.0,57.87,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33687,India,2021-03-21,11646081.0,46951.0,37248.857,159967.0,212.0,177.429,8439.162,34.022,26.991999999999997,115.91799999999999,0.154,0.129,1.4,,,,,,,,,,,,,962144.0,0.6970000000000001,0.039,25.8,samples tested,45065998.0,37574302.0,7491696.0,462157.0,2165423.0,3.27,2.72,0.54,1569.0,57.87,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
